AssetID	AssetType	Type	Id	Depth	Name	DependencyType
6529	LP_REG_AU-FY22-PS16765-3_T1-A_Awareness_Product_Windows-11-R8	NA	NA	NA	NA	NA
6530	LP_REG_AU-FY22-PS16767-4_T1-A_Awareness_Product_Wolf-Security-Profiling	NA	NA	NA	NA	NA
6531	LP_REG_AU-FY22-PS16767-4_T1-A_Awareness_Product_Wolf-Security-Qualifying	NA	NA	NA	NA	NA
6532	LP_REG_ES-FY22-PS16767-13_T1___Consideration_HighValue-MasterPage_2235-Contact-Wolf-ES	NA	NA	NA	NA	NA
6533	LP_REG_ES-FY22-PS16772-6_T1___Consideration_HighValue-MasterPage_2235-Contact-Services-ES	NA	NA	NA	NA	NA
6534	LP_REG_US-FY22-PS16772-2_T1___Consideration_Product_LL-AdaptiveEndpointManagement	NA	NA	NA	NA	NA
6536	Untitled Landing Page	NA	NA	NA	NA	NA
6538	test-career-home	LandingPage	6539	minimal	test-career-organization	NA
6539	test-career-organization	LandingPage	6538	minimal	test-career-home	NA
6541	LP_REG_US-FY22-PRINT16745-3_T1___Awareness_Article_AskMeAnything-followup	NA	NA	NA	NA	NA
6542	France_Webinar_Découvrez les experts de la fabrication additive	NA	NA	NA	NA	NA
6543	fr-fr-3dprint-webinars-demo	NA	NA	NA	NA	NA
6544	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-tips-iframe-UK-EN	NA	NA	NA	NA	NA
6545	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-tips-iframe-SA-EN	NA	NA	NA	NA	NA
6546	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-tips-iframe-UAE-EN	NA	NA	NA	NA	NA
6547	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-tips-iframe-US-EN	NA	NA	NA	NA	NA
6548	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-tips-iframe-CA-EN	NA	NA	NA	NA	NA
6549	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-tips-iframe-AU-EN	NA	NA	NA	NA	NA
6550	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-tips-iframe-IN-EN	NA	NA	NA	NA	NA
6551	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-tips-iframe-SG-EN	NA	NA	NA	NA	NA
6552	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-tips-iframe-PH-EN	NA	NA	NA	NA	NA
6553	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-tips-iframe-MY-EN	NA	NA	NA	NA	NA
6554	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-tips-iframe-ID-EN	NA	NA	NA	NA	NA
6555	LP_REG_WWHQ-FY22-GSB16827-1_T2___Consideration_HighValue-MasterPage_2239-HP6KDemo	NA	NA	NA	NA	NA
6556	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-ways-transform-iframe-UK-EN	NA	NA	NA	NA	NA
6557	LP_MKT_KR-FY22-PS16774-7_T1-A_Awareness_Article_WKS-Datascience	NA	NA	NA	NA	NA
6558	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-ways-transform-iframe-SA-EN	NA	NA	NA	NA	NA
6559	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-ways-transform-iframe-UAE-EN	NA	NA	NA	NA	NA
6560	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-ways-transform-iframe-US-EN	NA	NA	NA	NA	NA
6561	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-ways-transform-iframe-CA-EN	NA	NA	NA	NA	NA
6562	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-ways-transform-iframe-AU-EN	NA	NA	NA	NA	NA
6563	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-ways-transform-iframe-IN-EN	NA	NA	NA	NA	NA
6564	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-ways-transform-iframe-SG-EN	NA	NA	NA	NA	NA
6565	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-ways-transform-iframe-PH-EN	NA	NA	NA	NA	NA
6566	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-ways-transform-iframe-MY-EN	NA	NA	NA	NA	NA
6567	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-ways-transform-iframe-ID-EN	NA	NA	NA	NA	NA
6568	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-ways-optimize-iframe-UK-EN	NA	NA	NA	NA	NA
6569	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-ways-optimize-iframe-SA-EN	NA	NA	NA	NA	NA
6571	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-ways-optimize-iframe-US-EN	NA	NA	NA	NA	NA
6575	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-ways-optimize-iframe-SG-EN	NA	NA	NA	NA	NA
6576	LP_MKT_WWHQ-FY21-GSB16432-37_T1_Consideration_Article-2201-10-ways-optimize-iframe-PH-EN	NA	NA	NA	NA	NA
6580	LP_REG_US_GSB_WWHQ-FY22-GSB16827-1_T2___Consideration_HighValue-MasterPage_2239-HPIndigo25K	NA	NA	NA	NA	NA
6581	LP_REG_US_GSB_US-Q420-GSB1667-15_T2___Evaluation_Article_LF-blindsubmit-TESTING	NA	NA	NA	NA	NA
6582	LP_REG_GB-FY22-GSB16822-2_T1___Consideration_Product_2233-Delga-Open-House-REG	NA	NA	NA	NA	NA
6583	LP_REG_GAHQ-FY22-GSB16823-5_T1___Awareness_Product_Webinar-PouchFactory3rd	Campaign	400452	minimal	MC_GAHQ-FY22-GSB16823-5_Webinar-PouchFactory3rd-Invite	NA
6585	LP_REG_EMEA-FY20-3D9902-7_T1___Awareness_Article_ROBOTICA-INCONTRA	NA	NA	NA	NA	NA
6587	LP_REG_KR-FY22-GSB16837-2_T1___Consideration_Product_KR-KO-GSB-Q1	NA	NA	NA	NA	NA
6588	LP_REG_IN-FY22-GSB16837-3_T1___Consideration_Product_IN-Why-Upgrade-Latex-700-800	NA	NA	NA	NA	NA
6589	LP_REG_IN-FY22-GSB16837-3_T1___Consideration_Product_IN-Why-Upgrade-Latex-700-800-TY	Form	44441	minimal	FM_VF_IN-FY22-GSB16837-3_IN-Latex-700-800::Redirect to Webpage	NA
6590	testiiing 7 dec 2021	NA	NA	NA	NA	NA
6591	LP_REG_US-FY21-PS16539-54_T1-A_Awareness_Article_Chattahoochee -Campus-of-the-Future	NA	NA	NA	NA	NA
6592	LP_REG_ES-FY22-3DP16805-1_T1___Awareness_Article_es-es-orthotics-prosthetics	Email	8400	minimal	EM_TY_ES-FY22-3DP16805-1_T1___Awareness_es-es-orthotics-prosthetics	NA
6593	LP_MKT_US-FY22-PRINT16745-12_T1___Awareness_Article_MPS-Dynamic	NA	NA	NA	NA	NA
6594	LP_REG_US-FY22-PS16927-3_T1___Consideration_Product_LL-HealthCareHybridEvent1	NA	NA	NA	NA	NA
6595	LP_CP_US-FY21-GSB16438-95_T1___2036-LP-UCC-Attack-Kit	Form	40735	minimal	FM_VF_US-FY21-GSB16438-95_2036-LP-UCC-Attack-Kit::Redirect to Webpage	NA
6597	LP_MKT_MY-FY22-PRINT16754-2_T1___Awareness_Article_CTATracker	NA	NA	NA	NA	NA
6599	LP_REG_US-FY22-GSB16842-22_T1___Awareness_Article_us-en-gsb-fy21-HP-Advantage-VIP-Summit	NA	NA	NA	NA	NA
6600	LP_REG_US-FY21-PS16539-71_T1-A_Awareness_Article_Makeshift-to-Monder-EDU	NA	NA	NA	NA	NA
6601	LP_REG_US-FY21-PS16539-71_T1-A_Awareness_Article_Blended-Learning-Connected-Classroom-Edu	NA	NA	NA	NA	NA
6602	LP_REG_US-FY21-PS16539-71_T1-A_Awareness_Article_Device-Buying-Guide	NA	NA	NA	NA	NA
6603	LP_REG_US-FY22-PS16927-2_T1___Consideration_Product_FinanceHybridEvent2	NA	NA	NA	NA	NA
6604	LP_REG_US-FY22-PS16927-1_T1___Consideration_Product_GeneralHybridEvent3	NA	NA	NA	NA	NA
6605	LP_REG_US-FY22-GSB16842-22_T1___Awareness_Article_us-en-gsb-fy21-HP-Advantage-VIP-Summit-Register	NA	NA	NA	NA	NA
6606	progressive_profiling_test_page	NA	NA	NA	NA	NA
6607	LP_REG_IN-FY22-GSB16842-2_T1___Consideration_Product_IN-Media-Expo-Opt-In	NA	NA	NA	NA	NA
6608	test 9 dec	NA	NA	NA	NA	NA
6609	LP_REG_IN-FY22-GSB16842-2_T1___Consideration_Product_IN-Media-Expo-Opt-In-TY	Form	44677	minimal	FM_VF_IN-FY22-GSB16842-2_IN-Media-Expo-Opt-In::Redirect to Webpage	NA
6610	LP_REG_KR-FY22-GSB16842-1_T1___Consideration_Product_KR-Latex-Content-Syndication	NA	NA	NA	NA	NA
6611	LP_REG_KR-FY22-GSB16842-1_T1___Consideration_Product_KR-Latex-Content-Syndication-TY	Form	44741	minimal	FM_VF_KR-FY22-GSB16842-1_KR-Latex-Content-Syndication::Redirect to Webpage	NA
6612	LP_REG_AU-FY22-PS16764-1_T1-A_Awareness_Article_HP-Presence-The-New-Office-Whitepaper	NA	NA	NA	NA	NA
6613	LP_REG_AU-FY22-PS16764-1_T1-A_Awareness_Article_HP-Presence-Stuck-In-The-Waiting-Room-Eb	NA	NA	NA	NA	NA
6614	another metrics test	NA	NA	NA	NA	NA
6615	Form Test Feroz	NA	NA	NA	NA	NA
6616	LP_REG_WWHQ-FY22-3DP16806-71_T1___Awareness_Article_us-en-3dprint-conductix	NA	NA	NA	NA	NA
6617	LP_REG_WWHQ-FY22-3DP16806-71_T1___Awareness_Article_us-en-3dprint-conductix-TY	Form	44827	minimal	FM_VF_WWHQ-FY22-3DP16806-71_us-en-3dprint-conductix::Redirect to Webpage	NA
6618	LP_REG_US-FY22-3DP16805-6_T1___Awareness_Article_OP-Virtual-tour	Email	8450	minimal	EM_TY_US-FY22-3DP16805-6_T1___Awareness_OP-Virtual-tour-eDM1	NA
6618	LP_REG_US-FY22-3DP16805-6_T1___Awareness_Article_OP-Virtual-tour	Email	8451	minimal	EM_TY_US-FY22-3DP16805-6_T1___Awareness_OP-Virtual-tour-eDM2	NA
6619	LP_REG_KR-FY22-GSB16842-1_T1___Consideration_Product_KR-Latex-Content-White-Ink	NA	NA	NA	NA	NA
6620	LP_REG_KR-FY22-GSB16842-1_T1___Consideration_Product_KR-Latex-Content-White-Ink-TY	Form	44862	minimal	FM_VF_KR-FY22-GSB16842-1_KR-Latex-Content-White-Ink::Redirect to Webpage	NA
6621	LP_REG_US-FY22-PS16778-7_T1___Consideration_Product_IntelCustomerReception-Invite	NA	NA	NA	NA	NA
6622	LP_MKT_US-FY22-PS16773-1_T1-A_Awareness_Article_AI-Creativity	NA	NA	NA	NA	NA
6624	LP_MKT_US-FY22-PS16773-1_T1-A_Awareness_Article_Imminent need for infinite pixels	NA	NA	NA	NA	NA
6625	LP_REG_US-FY22-PS16774-8_T1___Consideration_Product_DSTechnologyWorkshop2	NA	NA	NA	NA	NA
6626	LP_REG_US-FY22-PS16774-9_T1___Consideration_Product_DSTechnologyWorkshop3	NA	NA	NA	NA	NA
6627	old-fr-fr-3dprint-events	NA	NA	NA	NA	NA
6629	LP 867 : Copy	NA	NA	NA	NA	NA
6630	LP_REG_AU-FY21-PS16534-5_T1-A_Awareness_ProductVideo_Sustainability : Copy	NA	NA	NA	NA	NA
6631	LP_REG_CZ-FY22-PRINT16749-1_T1___Consideration_Product_2272	NA	NA	NA	NA	NA
6632	LP_REG_WWHQ-FY21-3DP16686-1_T1___Awareness_Article_Arize-PP	NA	NA	NA	NA	NA
6633	DMN_France	NA	NA	NA	NA	NA
6634	DMN_Italy	NA	NA	NA	NA	NA
6635	DMN_Spain	NA	NA	NA	NA	NA
6636	DMN_Germany	NA	NA	NA	NA	NA
6637	DMN_UK	NA	NA	NA	NA	NA
6638	DMN_USA	NA	NA	NA	NA	NA
6639	DMN_China	NA	NA	NA	NA	NA
6640	LP_REG_WWHQ-FY21-GSB16438-4_T1___Awareness_Product_Indigo-Contactus-HK	NA	NA	NA	NA	NA
6641	LP_CP_WWHQ-FY21-GSB16438-4_T1___Awareness_Product_Indigo-Contactus-HK-ty	NA	NA	NA	NA	NA
6642	LP_REG_WWHQ-FY21-GSB16438-4_T1_Awareness_Product_ClickPrintingSoftware_CA_EN-2200	NA	NA	NA	NA	NA
6643	LP_REG_WWHQ-FY21-GSB16438-4_T1_Awareness_Product_ClickPrintingSoftware_FR_FR-2200	NA	NA	NA	NA	NA
6644	LP_REG_US-FY22-PRINT16745-5_T1___Consideration_Product_WorkVirtualSummit-FutureofWork	NA	NA	NA	NA	NA
6645	LP_REG_KR-FY22-GSB16842-1_T1___Consideration_Product_KR-Latex-White-Ink-3-Synidication	NA	NA	NA	NA	NA
6646	LP_REG_KR-FY22-GSB16842-1_T1___Consideration_Product_KR-Latex-White-Ink-3-Synidication-TY	Form	45058	minimal	FM_VF_KR-FY22-GSB16842-1_KR-Latex-White-Ink-3-Syndication::Redirect to Webpage	NA
6647	LP_REG_WWHQ-FY21-GSB16438-4_T1_Awareness_Product_ClickPrintingSoftware_BR_PT-2200	NA	NA	NA	NA	NA
6648	LP_REG_WWHQ-FY21-GSB16438-4_T1-A_Awareness_Product_1491-Sample-Indigo-HPcom-HK	NA	NA	NA	NA	NA
6649	LP_REG_WWHQ-FY21-GSB16438-4_T1-A_Awareness_Product_1491-Sample-Indigo-HPcom-HK-TY	NA	NA	NA	NA	NA
6650	fr-fr-3dprint-events-redesign20-12	NA	NA	NA	NA	NA
6652	TestPPFeroz-LP	NA	NA	NA	NA	NA
6653	Privacy Feedback	NA	NA	NA	NA	NA
6654	feroz_arize_viral	NA	NA	NA	NA	NA
6655	[TEST] - NC Validator	NA	NA	NA	NA	NA
6656	LP_MKT_US-FY22-GSB16837-15_T1___Awareness_Product_us-en-gsb-fy21-webinar-registration-lp	NA	NA	NA	NA	NA
6657	LP_MKT_US-FY22-GSB16837-15_T1___Awareness_Product_us-en-gsb-fy21-CEO-persona-lp	Email	8749	minimal	EM_IN_US-FY22-GSB16837-15_T1-A_Awareness_Thought-leadership-Architects	NA
6658	LP_MKT_US-FY22-GSB16837-15_T1___Awareness_Product_us-en-gsb-fy21-enduser-persona-lp	NA	NA	NA	NA	NA
6659	LP_REG_GB-FY22-GSB16835-6_T1_Awareness_Product_EMEAAECalways-on-UK-2259	NA	NA	NA	NA	NA
6660	LP_MKT_US-FY22-GSB16837-15_T1___Awareness_Product_US-EN-GSB-FY21-ITDM-Persona	NA	NA	NA	NA	NA
6662	LP_MKT_CA-FY22-GSB16837-6_T1___Awareness_Product_CA-EN-GSB-FY21-CEO-EndUser	NA	NA	NA	NA	NA
6663	LP_MKT_CA-FY22-GSB16837-6_T1___Awareness_Product_CA-EN-GSB-FY21-ITDM-Persona	NA	NA	NA	NA	NA
6664	LP_REG_FR-FY22-GSB16843-9_T3___Awareness_Article_2276	NA	NA	NA	NA	NA
6665	LP_MKT_US-FY22-GSB16837-15_T1___Awareness_Product_us-en-gsb-fy21-webinar-registration-lp-FERNANDO_FORTE-TY	Form	45119	minimal	FM_VF_US-FY22-GSB16837-15_Webinar-Fernando-Forte::Redirect to Webpage	NA
6666	LP_REG_IN-FY22-GSB16842-6_T1___Consideration_Product_IN-Polestar-Webinar	NA	NA	NA	NA	NA
6667	LP_REG_IN-FY22-GSB16842-6_T1___Consideration_Product_IN-Polestar-Webinar-TY	Form	45245	minimal	FM_VF_IN-FY22-GSB16842-6_IN-Polestar-Webinar::Redirect to Webpage	NA
6668	LP_REG_MY-FY22-GSB16843-1_T1___Consideration_Product_MY-R-Series-Webinar-Jan20	NA	NA	NA	NA	NA
6669	LP_REG_MY-FY22-GSB16843-1_T1___Consideration_Product_MY-R-Series-Webinar-Jan20-TY	Form	45262	minimal	FM_VF_MY-FY22-GSB16843-1_MY-R-Series-Webinar-Jan20::Redirect to Webpage	NA
6670	LP_REG_MY-FY22-GSB16841-1_T1___Awareness_Product_Hybrid-Latex-Printers	NA	NA	NA	NA	NA
6671	DMN_new_feature	NA	NA	NA	NA	NA
6672	LP_REG_KR-FY21-GSB16642-15_T1___Consideration_Article_KR-KO-Page	NA	NA	NA	NA	NA
6673	MY_Videos-Testing	NA	NA	NA	NA	NA
6674	LP_REG_MY-FY22-GSB16841-1_T1___Awareness_Product_Hybrid-Latex-Printers-TY	Form	45301	minimal	FM_VF_MY-FY22-GSB16841-1_Hybrid-Latex-Printers::Redirect to Webpage	NA
6675	LP_REG_FY22-PS16772-18_T1-A_Awareness_Article_Newsletter-Page-BPS	NA	NA	NA	NA	NA
6676	LP_REG_MY-FY22-GSB16843-1_T1___Consideration_Product_MY-BOA-Webinar-Jan18	NA	NA	NA	NA	NA
6677	LP_REG_MY-FY22-GSB16843-1_T1___Consideration_Product_MY-BOA-Webinar-Jan18-TY	Form	45318	minimal	FM_VF_MY-FY22-GSB16843-1_MY-BOA-Webinar-Jan18::Redirect to Webpage	NA
6678	LP_MKT_US-FY22-GSB16837-15_T1___Awareness_Product_us-en-gsb-fy21-webinar-registration-lp : Copy	LandingPage	6679	minimal	LP_MKT_US-FY22-GSB16837-15_T1___Awareness_Product_us-en-gsb-fy21-webinar-registration-lp-ty : Copy	NA
6679	LP_MKT_US-FY22-GSB16837-15_T1___Awareness_Product_us-en-gsb-fy21-webinar-registration-lp-ty : Copy	Form	45334	minimal	FM_VF_US-FY22-GSB16837-15_Webinar-Fernando-Forte : Copy::Redirect to Webpage	NA
6680	LP_REG_KR-FY22-GSB16842-1_T1___Consideration_Product_KR-Latex-White-Ink-3-Synidication-eBook	NA	NA	NA	NA	NA
6681	LP_MKT_US-FY22-GSB16837-15_T1___Awareness_Product_us-en-gsb-fy21-webinar-registration-lp-Kirsten_R_Murray-TY	Form	45135	minimal	FM_VF_US-FY22-GSB16837-15_Webinar-Kirsten-R-Murray::Redirect to Webpage	NA
6682	LP_MKT_US-FY22-GSB16837-15_T1___Awareness_Product_us-en-gsb-fy21-webinar-registration-lp-Joann_Jui-TY	Form	45151	minimal	FM_VF_US-FY22-GSB16837-15_Webinar-Joann-Lui::Redirect to Webpage	NA
6683	LP_MKT_US-FY22-GSB16837-15_T1___Awareness_Product_us-en-gsb-fy21-webinar-registration-lp-BIG_GAME_Design-TY	Form	45167	minimal	FM_VF_US-FY22-GSB16837-15_Webinar-Big-Game-Design::Redirect to Webpage	NA
6684	LP_MKT_US-FY22-GSB16837-15_T1___Awareness_Product_us-en-gsb-fy21-webinar-registration-lp-Sara_Kolata-TY	Form	45183	minimal	FM_VF_US-FY22-GSB16837-15_Webinar-Sara-Kolata::Redirect to Webpage	NA
